152, 10, -1, 0, 0, 0, 0, 0, 198, 8578, 2092, 4011, 193, 0, 0, 0, 5000, 0.127085, 7.15567, 0.438662, 0.0116743
152, 10, -1, 0, 0, 0, 0, 0, 390, 53173, 4233, 2325, 328, 0, 0, 0, 5000, 0.119445, 7.84479, 0.968559, 0.0133252
152, 10, -1, 0, 0, 0, 0, 0, 32, 2726, 482, 1733, 41, 0, 0, 0, 5000, 0.124979, 2.53753, 0.545435, 0.0125171
152, 10, -1, 0, 0, 0, 0, 0, 1218, 32998, 12884, 8042, 1109, 0, 0, 0, 5000, 0.106208, 7.23689, 0.358424, 0.0210788
152, 10, -1, 0, 0, 0, 0, 0, 1995, 118042, 21451, 2766, 1029, 0, 0, 0, 5000, 0.119497, 7.10778, 0.985572, 0.0445917
152, 10, -1, 0, 0, 0, 0, 0, 129, 5401, 1251, 1061, 127, 0, 0, 0, 5000, 0.13464, 2.10354, 0.947603, 0.305041
152, 10, -1, 0, 0, 0, 0, 0, 170, 7040, 1702, 3136, 173, 0, 0, 0, 5000, 0.108335, 3.87704, 0.419236, 0.0528835
152, 10, -1, 0, 0, 0, 0, 0, 4236, 151010, 47250, 4238, 1693, 0, 0, 0, 5000, 0.120896, 9.66512, 0.543044, 0.131172
152, 10, -1, 0, 0, 0, 0, 0, 93, 6075, 1103, 1828, 123, 0, 0, 0, 5000, 0.124895, 2.64348, 0.698498, 0.0751598
152, 10, -1, 0, 0, 0, 0, 0, 227, 7009, 2351, 4357, 194, 0, 0, 0, 5000, 0.0832751, 5.68176, 0.285826, 0.0236262
152, 10, -1, 0, 0, 0, 0, 0, 17, 2717, 155, 834, 25, 0, 0, 0, 5000, 0.118523, 1.40538, 0.856189, 0.0359884
152, 10, -1, 0, 0, 0, 0, 0, 50, 2359, 527, 2029, 55, 0, 0, 0, 5000, 0.0980944, 4.05706, 0.45093, 0.00152336
152, 10, -1, 0, 0, 0, 0, 0, 411, 53904, 4614, 1625, 341, 0, 0, 0, 5000, 0.100843, 7.68437, 0.99535, 0.131658
152, 10, -1, 0, 0, 0, 0, 0, 456, 7298, 4061, 4784, 283, 0, 0, 0, 5000, 0.0984624, 8.0981, 0.115416, 0.086068
152, 10, -1, 0, 0, 0, 0, 0, 94, 2638, 939, 2540, 68, 0, 0, 0, 5000, 0.085055, 6.58701, 0.279137, 0.00038036
152, 10, -1, 0, 0, 0, 0, 0, 249, 19130, 2790, 2668, 247, 0, 0, 0, 5000, 0.140649, 6.31015, 0.533862, 0.0357808
152, 10, -1, 0, 0, 0, 0, 0, 1260, 54948, 13254, 5194, 914, 0, 0, 0, 5000, 0.0895883, 9.33076, 0.4511, 0.0345091
152, 10, -1, 0, 0, 0, 0, 0, 320, 7410, 3464, 4158, 345, 0, 0, 0, 5000, 0.119786, 4.28453, 0.390156, 0.0334633
152, 10, -1, 0, 0, 0, 0, 0, 25, 2585, 248, 839, 43, 0, 0, 0, 5000, 0.133473, 1.89432, 0.79299, 0.443734
152, 10, -1, 0, 0, 0, 0, 0, 247, 3929, 2964, 4216, 193, 0, 0, 0, 5000, 0.101143, 9.37295, 0.0421975, 0.0202526
152, 10, -1, 0, 0, 0, 0, 0, 38, 1339, 491, 1431, 31, 0, 0, 0, 5000, 0.122384, 2.12168, 0.306456, 0.0148398
152, 10, -1, 0, 0, 0, 0, 0, 41, 1723, 407, 1391, 35, 0, 0, 0, 5000, 0.103957, 2.93866, 0.402612, 0.0229781
152, 10, -1, 0, 0, 0, 0, 0, 8, 1426, 90, 653, 19, 0, 0, 0, 5000, 0.110109, 1.19402, 0.83943, 0.0486207
152, 10, -1, 0, 0, 0, 0, 0, 57, 2748, 669, 1477, 54, 0, 0, 0, 5000, 0.112201, 7.02241, 0.471001, 0.0497311
152, 10, -1, 0, 0, 0, 0, 0, 22, 527, 213, 623, 12, 0, 0, 0, 5000, 0.118308, 3.553, 0.359779, 0.040779
152, 10, -1, 0, 0, 0, 0, 0, 30, 1896, 300, 1225, 36, 0, 0, 0, 5000, 0.131054, 2.39909, 0.718161, 0.00299411
152, 10, -1, 0, 0, 0, 0, 0, 41, 1207, 424, 1125, 34, 0, 0, 0, 5000, 0.17391, 2.35509, 0.370869, 0.0234359
152, 10, -1, 0, 0, 0, 0, 0, 13, 208, 152, 307, 4, 0, 0, 0, 5000, 0.142068, 1.17926, 0.136049, 0.0411382
152, 10, -1, 0, 0, 0, 0, 0, 65, 2210, 600, 1580, 69, 0, 0, 0, 5000, 0.130287, 2.08558, 0.458545, 0.0564093
152, 10, -1, 0, 0, 0, 0, 0, 685, 50901, 7316, 2431, 518, 0, 0, 0, 5000, 0.103255, 8.88842, 0.626917, 0.179934
152, 10, -1, 0, 0, 0, 0, 0, 517, 12356, 5723, 5045, 369, 0, 0, 0, 5000, 0.0804875, 8.13843, 0.169636, 0.110799
152, 10, -1, 0, 0, 0, 0, 0, 375, 17092, 3685, 2731, 307, 0, 0, 0, 5000, 0.121467, 4.65909, 0.518795, 0.0313303
152, 10, -1, 0, 0, 0, 0, 0, 109, 2458, 1169, 1997, 69, 0, 0, 0, 5000, 0.136335, 4.56967, 0.230674, 0.0502711
152, 10, -1, 0, 0, 0, 0, 0, 38, 3545, 359, 815, 48, 0, 0, 0, 5000, 0.105894, 2.07267, 0.794085, 0.235192
152, 10, -1, 0, 0, 0, 0, 0, 302, 14572, 3168, 1470, 226, 0, 0, 0, 5000, 0.124213, 2.44503, 0.844961, 0.0644245
152, 10, -1, 0, 0, 0, 0, 0, 447, 50009, 4624, 3110, 457, 0, 0, 0, 5000, 0.117485, 5.94542, 0.661457, 0.088089
152, 10, -1, 0, 0, 0, 0, 0, 3267, 131085, 36397, 4475, 1486, 0, 0, 0, 5000, 0.100331, 9.98014, 0.447046, 0.134667
152, 10, -1, 0, 0, 0, 0, 0, 16, 300, 140, 373, 11, 0, 0, 0, 5000, 0.0985376, 1.91523, 0.00588547, 0.209844
152, 10, -1, 0, 0, 0, 0, 0, 91, 8380, 1087, 1373, 124, 0, 0, 0, 5000, 0.138902, 3.43753, 0.658355, 0.11891
152, 10, -1, 0, 0, 0, 0, 0, 108, 4315, 1383, 1432, 121, 0, 0, 0, 5000, 0.100563, 3.04001, 0.488385, 0.157555
152, 10, -1, 0, 0, 0, 0, 0, 663, 101049, 6763, 1756, 414, 0, 0, 0, 5000, 0.102472, 9.60533, 0.852471, 0.0278038
152, 10, -1, 0, 0, 0, 0, 0, 78, 11831, 883, 1253, 98, 0, 0, 0, 5000, 0.113564, 4.07125, 0.954669, 0.0490817
152, 10, -1, 0, 0, 0, 0, 0, 51, 898, 409, 988, 35, 0, 0, 0, 5000, 0.136563, 1.20727, 0.181604, 0.186935
152, 10, -1, 0, 0, 0, 0, 0, 32, 6513, 356, 1198, 73, 0, 0, 0, 5000, 0.101103, 2.89307, 0.888006, 0.0735026
152, 10, -1, 0, 0, 0, 0, 0, 302, 11748, 3528, 1426, 322, 0, 0, 0, 5000, 0.136402, 2.16159, 0.929835, 0.135401
152, 10, -1, 0, 0, 0, 0, 0, 1575, 31047, 17047, 4698, 978, 0, 0, 0, 5000, 0.110419, 6.79281, 0.195763, 0.350297
152, 10, -1, 0, 0, 0, 0, 0, 1585, 46670, 18019, 3107, 1014, 0, 0, 0, 5000, 0.116252, 5.05263, 0.634787, 0.396788
152, 10, -1, 0, 0, 0, 0, 0, 675, 86984, 7546, 2351, 531, 0, 0, 0, 5000, 0.0971045, 9.62331, 0.913017, 0.047246
152, 10, -1, 0, 0, 0, 0, 0, 61, 904, 534, 1061, 38, 0, 0, 0, 5000, 0.0814976, 2.88059, 0.112536, 0.0656772
152, 10, -1, 0, 0, 0, 0, 0, 99, 5800, 1172, 2034, 134, 0, 0, 0, 5000, 0.121268, 2.86104, 0.621919, 0.0498996
152, 10, -1, 0, 0, 0, 0, 0, 929, 32303, 10534, 7292, 947, 0, 0, 0, 5000, 0.100207, 7.78796, 0.385837, 0.0278696
152, 10, -1, 0, 0, 0, 0, 0, 2382, 87497, 26047, 7603, 2060, 0, 0, 0, 5000, 0.112157, 9.70818, 0.607272, 0.023623
152, 10, -1, 0, 0, 0, 0, 0, 2357, 39149, 25371, 9567, 2132, 0, 0, 0, 5000, 0.129608, 9.34001, 0.320195, 0.0256359
152, 10, -1, 0, 0, 0, 0, 0, 3553, 113855, 39975, 5064, 2123, 0, 0, 0, 5000, 0.10883, 7.57912, 0.802569, 0.10562
152, 10, -1, 0, 0, 0, 0, 0, 2436, 96614, 25827, 2774, 1101, 0, 0, 0, 5000, 0.145247, 6.50552, 0.923885, 0.0638464
152, 10, -1, 0, 0, 0, 0, 0, 134, 3542, 1564, 2030, 114, 0, 0, 0, 5000, 0.131864, 4.81383, 0.262891, 0.0588338
