546700, 287250, 1, 1, 0, 151, 3, 3
547820, 286150, 0, 0, 0, 2, 1, 2
542680, 287330, 240, 2, 2, 0, 0, 0
539190, 286780, 0, 0, 0, 23, 0, 4
543010, 282360, 102, 0, 1, 0, 0, 0
540210, 284790, 954, 1, 0, 3, 0, 0
540146, 290684, 0, 0, 0, 44, 0, 1
542600, 279620, 0, 0, 0, 26, 0, 3
537811, 288539, 19, 0, 4, 0, 0, 0
540262, 282934, 0, 0, 0, 12, 0, 1
539200, 290310, 0, 0, 0, 0, 5, 0
541340, 291690, 0, 0, 0, 38, 3, 0
540370, 289870, 79, 2, 1, 0, 0, 0
542780, 296270, 0, 0, 0, 81, 2, 3
543320, 295310, 0, 0, 0, 0, 1, 1
541183, 294425, 0, 0, 0, 145, 1, 0
541977, 298671, 6, 1, 0, 0, 1, 0
539449, 295886, 0, 0, 0, 7, 1, 1
538742, 296802, 0, 0, 0, 9, 1, 1
538742, 296802, 0, 0, 0, 591, 3, 1
544519, 292228, 357, 4, 1, 78, 1, 0
541870, 292310, 0, 0, 0, 108, 1, 2
532750, 296850, 0, 0, 0, 0, 2, 1
530120, 297720, 0, 0, 0, 4, 1, 2
529490, 299300, 0, 0, 0, 918, 1, 0
527084, 297288, 83, 0, 1, 22, 0, 0
526863, 297696, 0, 0, 0, 2, 1, 0
526129, 297353, 0, 0, 0, 2, 0, 1
545300, 305300, 59, 1, 1, 3, 0, 0
547690, 303790, 0, 0, 0, 2, 2, 2
543359, 311399, 0, 0, 0, 7, 2, 0
535650, 308960, 0, 0, 0, 213, 1, 0
539160, 308150, 0, 0, 0, 50, 0, 1
536530, 307500, 0, 0, 0, 5, 1, 0
544880, 318860, 0, 0, 0, 50, 3, 0
542072, 316283, 0, 0, 0, 3, 1, 0
541010, 308110, 120, 2, 0, 0, 0, 0
540380, 306660, 0, 0, 0, 115, 2, 1
541540, 310410, 9, 1, 1, 0, 0, 0
535534, 302781, 58, 3, 0, 0, 0, 0
539130, 302850, 0, 0, 0, 744, 2, 2
540296, 305231, 0, 0, 0, 85, 2, 1
540082, 306285, 0, 0, 0, 64, 0, 1
547910, 314710, 0, 0, 0, 2, 0, 3
549160, 309910, 0, 0, 0, 5, 1, 0
544049, 306950, 0, 0, 0, 9, 0, 2
532390, 251390, 0, 0, 0, 0, 0, 1
532470, 250690, 73, 1, 2, 0, 0, 0
532852, 250235, 72, 2, 1, 0, 0, 0
532019, 250825, 0, 0, 0, 0, 2, 0
533380, 244700, 0, 0, 0, 45, 4, 2
533600, 243640, 36, 1, 1, 0, 0, 0
540300, 241240, 0, 0, 0, 5, 4, 1
539060, 252230, 0, 0, 0, 125, 2, 4
543836, 239477, 1, 0, 2, 0, 0, 0
542335, 245889, 0, 0, 0, 28, 8, 5
537192, 245469, 0, 0, 0, 0, 2, 1
528198, 247279, 71, 1, 1, 0, 0, 0
528806, 242533, 0, 0, 0, 61, 1, 0
546730, 247940, 980, 5, 3, 0, 0, 0
533960, 251340, 880, 2, 2, 174, 0, 0
555440, 260530, 0, 0, 0, 13, 10, 11
554690, 261610, 710, 8, 7, 0, 0, 0
553500, 257500, 0, 0, 0, 0, 0, 6
554931, 257251, 0, 0, 0, 15, 10, 10
549010, 265030, 0, 0, 0, 47, 3, 4
549960, 263490, 16, 6, 2, 0, 0, 0
553210, 263130, 0, 0, 0, 1, 1, 2
552330, 264840, 90, 2, 7, 0, 0, 0
551550, 260280, 9, 6, 4, 4, 0, 0
556240, 265640, 181, 11, 8, 103, 0, 1
553640, 269410, 0, 0, 0, 20, 3, 11
540560, 256030, 48, 3, 5, 44, 1, 0
540430, 254830, 43, 3, 2, 17, 0, 0
533250, 264020, 164, 6, 1, 9, 0, 0
541400, 260600, 348, 2, 4, 473, 0, 0
548110, 263940, 182, 7, 5, 2, 0, 0
545617, 258410, 0, 0, 0, 39, 7, 7
535720, 261780, 35, 1, 3, 53, 1, 1
538623, 256700, 38, 5, 3, 0, 0, 0
532510, 265860, 1158, 2, 2, 205, 0, 0
540490, 259130, 0, 1, 3, 0, 0, 0
542720, 266650, 0, 0, 0, 126, 5, 2
543040, 269680, 0, 0, 0, 5, 2, 1
545086, 267406, 120, 7, 1, 43, 0, 1
544920, 270530, 0, 0, 0, 28, 2, 1
546200, 269730, 0, 0, 0, 47, 0, 2
547140, 269260, 0, 0, 0, 80, 3, 1
548178, 271168, 0, 0, 0, 3, 1, 2
547080, 269900, 0, 0, 0, 7, 0, 3
543541, 263752, 21, 3, 1, 6, 0, 0
544990, 268640, 0, 0, 0, 34, 3, 3
545730, 270280, 0, 0, 0, 65, 1, 3
545720, 269600, 36, 1, 6, 0, 0, 0
545710, 269170, 15, 3, 4, 10, 0, 1
545482, 269836, 0, 0, 0, 0, 0, 1
538040, 262200, 0, 0, 0, 0, 0, 1
541380, 264210, 15, 2, 3, 106, 1, 2
534520, 268890, 0, 0, 0, 36, 0, 2
544150, 265600, 0, 0, 0, 21, 2, 1
542305, 262345, 0, 0, 2, 0, 0, 0
543120, 255870, 27, 5, 2, 1, 1, 0
547280, 266380, 0, 0, 0, 3, 1, 2
540750, 266820, 0, 0, 0, 175, 2, 1
546323, 260093, 0, 0, 0, 10, 2, 9
547924, 260966, 0, 0, 0, 0, 0, 2
543600, 268120, 0, 0, 0, 224, 6, 1
541435, 263978, 435, 4, 2, 0, 0, 0
537460, 271300, 0, 0, 0, 183, 2, 2
547290, 270020, 0, 0, 0, 4, 1, 1
536770, 271390, 17, 1, 0, 160, 2, 0
537913, 270756, 34, 1, 0, 0, 0, 0
542310, 268460, 0, 0, 0, 49, 4, 2
542406, 268072, 46, 1, 1, 0, 0, 0
542256, 267885, 0, 0, 0, 2, 0, 4
537820, 267160, 0, 0, 0, 234, 3, 1
532040, 267340, 0, 0, 0, 142, 2, 1
543010, 266650, 875, 3, 2, 0, 0, 0
536570, 265880, 1113, 6, 1, 0, 0, 0
550270, 265970, 0, 0, 0, 38, 6, 12
549610, 272940, 0, 0, 0, 189, 7, 2
545830, 271360, 0, 0, 0, 64, 1, 5
539820, 271740, 0, 0, 0, 18, 2, 2
541440, 272540, 162, 2, 4, 0, 0, 0
541040, 270680, 0, 0, 0, 47, 2, 3
540510, 271640, 0, 0, 0, 78, 2, 1
542170, 250570, 0, 0, 0, 84, 5, 1
545437, 251852, 3, 3, 5, 0, 0, 0
545280, 250930, 0, 0, 0, 181, 3, 4
548583, 252706, 11, 6, 1, 19, 1, 0
532010, 256870, 0, 0, 0, 3, 3, 1
531770, 257400, 0, 0, 0, 4, 2, 0
531620, 257120, 0, 0, 0, 1, 2, 1
538350, 256340, 0, 0, 0, 0, 0, 2
529800, 257920, 0, 0, 0, 32, 2, 1
525647, 259873, 485, 2, 0, 151, 0, 0
531450, 262690, 47, 0, 3, 0, 0, 0
524730, 263970, 0, 0, 0, 45, 2, 0
524597, 263995, 0, 0, 0, 40, 0, 2
540330, 263080, 9, 2, 2, 0, 0, 0
534740, 253440, 0, 0, 0, 143, 1, 1
531120, 253350, 0, 0, 0, 2, 1, 0
557600, 250400, 182, 13, 12, 15, 0, 0
558610, 245320, 34, 8, 11, 0, 0, 0
565560, 254010, 0, 0, 0, 1252, 9, 16
563550, 242750, 0, 0, 0, 243, 5, 8
561550, 241960, 0, 0, 0, 186, 7, 9
539480, 246990, 28, 4, 2, 40, 0, 0
552043, 247434, 0, 0, 0, 0, 1, 3
551826, 247630, 0, 0, 0, 0, 0, 2
552686, 247136, 0, 0, 0, 45, 3, 5
548380, 248430, 397, 2, 8, 0, 0, 0
561364, 247177, 0, 0, 0, 5, 2, 6
546290, 242260, 0, 0, 0, 0, 0, 3
550829, 242834, 20, 8, 3, 4, 0, 0
549020, 248180, 58, 3, 4, 79, 1, 0
548060, 249930, 888, 8, 10, 0, 0, 0
549020, 245440, 31, 7, 1, 67, 1, 0
548840, 249112, 0, 0, 0, 0, 0, 2
561513, 249170, 0, 0, 0, 0, 0, 2
563210, 254810, 211, 10, 8, 0, 0, 0
563930, 252880, 0, 0, 0, 0, 0, 4
562004, 252921, 9, 7, 8, 0, 0, 0
547470, 248730, 58, 2, 3, 0, 0, 0
564820, 253660, 0, 0, 0, 379, 7, 6
562570, 256032, 0, 0, 0, 0, 0, 2
558490, 264150, 724, 11, 8, 0, 0, 0
558990, 269010, 0, 0, 0, 92, 5, 6
557370, 268850, 0, 0, 0, 82, 6, 10
566921, 260865, 0, 0, 0, 43, 8, 14
565970, 271080, 14, 8, 25, 0, 0, 0
559350, 259520, 108, 15, 12, 0, 0, 0
564710, 256040, 36, 10, 14, 0, 0, 0
564620, 270890, 0, 0, 0, 37, 7, 12
562890, 271720, 0, 0, 0, 8, 5, 12
559530, 270380, 0, 0, 5, 0, 0, 0
557940, 271270, 0, 0, 0, 1520, 7, 5
564340, 270936, 0, 0, 0, 2, 3, 7
562040, 273400, 501, 13, 11, 0, 0, 0
561530, 269780, 0, 0, 0, 0, 0, 1
564400, 275780, 0, 0, 0, 10, 9, 9
564030, 276270, 0, 0, 0, 75, 10, 12
564250, 276540, 0, 0, 0, 49, 12, 9
570390, 257180, 0, 0, 0, 0, 0, 2
564303, 267185, 0, 0, 0, 0, 0, 4
558300, 272680, 0, 0, 0, 6, 3, 6
550420, 278460, 0, 0, 0, 89, 6, 6
559710, 279170, 33, 7, 10, 0, 0, 0
560176, 279873, 0, 0, 0, 19, 5, 13
554930, 272230, 0, 0, 0, 176, 1, 7
555290, 271430, 1, 0, 1, 75, 2, 9
555237, 271896, 47, 6, 7, 1, 0, 0
556175, 271417, 0, 0, 0, 0, 1, 2
554400, 272760, 0, 0, 0, 0, 0, 1
563330, 257610, 0, 0, 0, 0, 0, 1
556860, 266320, 158, 6, 7, 0, 0, 0
527300, 250780, 98, 3, 1, 30, 0, 0
537794, 275903, 0, 0, 0, 9, 2, 0
533390, 278295, 0, 0, 0, 4, 1, 0
533990, 278680, 27, 1, 0, 27, 0, 0
534360, 280380, 0, 0, 0, 55, 1, 0
535470, 278820, 121, 1, 0, 0, 0, 0
536720, 278460, 0, 0, 1, 3, 0, 1
534930, 277030, 572, 2, 0, 352, 0, 0
535348, 277822, 0, 0, 0, 5, 0, 2
531780, 281910, 0, 0, 0, 2, 1, 2
534130, 274900, 0, 0, 0, 65, 1, 0
532310, 269330, 0, 0, 0, 2, 3, 0
527500, 270850, 0, 0, 0, 14, 1, 1
527830, 270770, 0, 0, 0, 24, 1, 0
528480, 267430, 163, 2, 0, 786, 1, 0
529430, 265840, 22, 1, 0, 14, 0, 0
534881, 272869, 0, 0, 0, 5, 1, 1
527470, 273770, 0, 0, 0, 22, 2, 1
528790, 272020, 0, 0, 0, 5, 2, 0
531600, 273490, 0, 0, 0, 115, 3, 1
531972, 272072, 0, 0, 0, 13, 2, 0
535220, 272230, 8, 0, 0, 243, 3, 2
531497, 272537, 0, 0, 0, 4, 3, 1
515150, 274150, 0, 0, 0, 143, 2, 0
523020, 270260, 154, 1, 0, 82, 0, 0
512250, 262550, 0, 0, 0, 33, 1, 0
524370, 276120, 11, 1, 0, 0, 0, 0
525630, 275210, 178, 2, 0, 1, 0, 0
523396, 273220, 16, 2, 0, 0, 0, 0
521328, 296436, 0, 0, 0, 5, 1, 0
515440, 283860, 0, 0, 0, 155, 0, 1
516229, 289589, 0, 0, 0, 0, 0, 1
535070, 282310, 5, 2, 0, 0, 0, 0
535600, 285790, 0, 0, 0, 0, 0, 1
527040, 280810, 0, 0, 0, 7, 2, 2
530280, 282970, 0, 0, 0, 114, 1, 0
527360, 280222, 0, 0, 0, 2, 1, 1
523098, 256666, 0, 0, 0, 56, 1, 0
520780, 268380, 0, 0, 0, 50, 2, 1
523590, 270100, 0, 0, 0, 192, 1, 0
518535, 268052, 0, 0, 0, 2, 1, 0
516707, 262060, 642, 0, 1, 0, 0, 0
521340, 255320, 0, 0, 0, 107, 0, 1
524740, 254080, 0, 0, 0, 23, 1, 0
538190, 275330, 0, 0, 0, 407, 2, 0
535690, 274900, 0, 0, 0, 10, 1, 2
531430, 301170, 348, 3, 2, 0, 0, 0
527040, 305510, 0, 0, 0, 76, 1, 0
524814, 298685, 36, 1, 0, 0, 0, 0
513210, 302730, 0, 0, 0, 19, 0, 1
522290, 305740, 0, 0, 0, 63, 1, 0
517013, 303428, 0, 0, 0, 16, 1, 1
508360, 294010, 764, 1, 0, 229, 0, 0
555561, 195146, 0, 0, 0, 30, 1, 0
562280, 201130, 0, 0, 0, 3, 0, 2
575390, 190460, 0, 0, 0, 210, 1, 0
572395, 195271, 0, 0, 0, 57, 1, 0
575100, 189970, 0, 0, 0, 8, 0, 1
580812, 186422, 11, 0, 0, 70, 1, 1
576681, 209325, 0, 0, 0, 16, 1, 0
563460, 211790, 0, 0, 0, 43, 1, 0
572690, 216650, 0, 0, 0, 442, 4, 1
569680, 214570, 0, 0, 0, 14, 1, 0
568306, 212911, 0, 0, 0, 46, 0, 1
570082, 215612, 44, 5, 1, 0, 0, 0
564580, 213810, 0, 0, 0, 48, 3, 0
570047, 208245, 0, 0, 0, 3, 2, 0
565951, 211499, 0, 0, 0, 9, 1, 0
567604, 209444, 0, 0, 0, 0, 1, 0
580910, 201330, 20, 2, 1, 0, 0, 0
580890, 203330, 214, 3, 0, 0, 0, 0
576298, 200571, 3, 1, 0, 17, 0, 0
571330, 199500, 0, 0, 0, 23, 1, 1
577200, 207180, 0, 0, 0, 10, 0, 2
577875, 208082, 21, 2, 1, 1, 0, 0
572800, 213260, 0, 0, 0, 18, 5, 0
572456, 212777, 0, 0, 0, 0, 1, 1
567861, 201665, 0, 0, 0, 2, 0, 1
577111, 196136, 0, 0, 0, 35, 1, 0
576140, 197890, 0, 0, 0, 42, 1, 0
577130, 198640, 0, 0, 0, 14, 1, 0
562170, 205820, 0, 0, 0, 29, 0, 1
562843, 209312, 22, 3, 0, 0, 0, 0
575580, 210530, 271, 6, 2, 0, 0, 0
575910, 203710, 0, 0, 0, 35, 1, 0
571734, 194781, 0, 0, 0, 1, 1, 0
574413, 198151, 0, 0, 0, 8, 1, 0
573162, 200597, 42, 2, 0, 18, 0, 0
578424, 203493, 0, 0, 0, 56, 1, 1
576093, 202740, 0, 0, 0, 2, 2, 0
566980, 206800, 198, 1, 0, 32, 0, 0
592520, 199230, 0, 0, 0, 50, 1, 0
590908, 199016, 0, 0, 0, 70, 2, 0
600615, 202308, 0, 0, 0, 29, 0, 1
585430, 199580, 0, 0, 0, 5, 2, 1
599320, 202030, 0, 0, 0, 32, 3, 0
595390, 200080, 1, 0, 2, 237, 0, 1
582430, 203300, 0, 0, 0, 21, 2, 0
584520, 209320, 0, 0, 0, 5, 1, 2
590007, 198782, 0, 0, 0, 3, 0, 1
589143, 198665, 0, 0, 0, 77, 1, 0
596060, 195970, 0, 0, 0, 31, 4, 0
589143, 198665, 0, 0, 0, 0, 1, 0
587780, 203530, 0, 0, 0, 0, 2, 0
587780, 204190, 0, 0, 0, 25, 3, 1
586980, 199600, 2, 0, 0, 296, 3, 0
581540, 202100, 1432, 0, 1, 0, 0, 0
583150, 202370, 0, 0, 0, 7, 2, 0
585230, 201620, 208, 1, 0, 14, 0, 0
584210, 201080, 49, 0, 1, 8, 0, 0
581422, 202255, 0, 0, 0, 6, 1, 1
594410, 202990, 689, 3, 2, 0, 0, 0
594600, 201030, 0, 0, 0, 19, 2, 1
601410, 199360, 0, 0, 0, 0, 3, 0
598760, 192390, 53, 0, 0, 1049, 1, 0
596810, 200660, 304, 6, 0, 49, 0, 0
593390, 203310, 469, 2, 0, 149, 0, 0
593450, 204430, 254, 2, 0, 121, 0, 0
583050, 198060, 608, 2, 0, 85, 0, 0
600210, 203100, 0, 0, 0, 40, 2, 1
600701, 203777, 67, 3, 1, 0, 0, 0
600922, 202321, 0, 0, 0, 32, 1, 0
600588, 206978, 0, 0, 0, 15, 3, 2
589560, 200550, 78, 3, 0, 0, 0, 0
581679, 204241, 13, 1, 1, 0, 0, 0
582200, 207680, 0, 0, 0, 135, 4, 0
581650, 208380, 0, 0, 0, 97, 1, 0
559119, 230409, 30, 2, 3, 0, 0, 0
561194, 228923, 66, 2, 1, 0, 0, 0
559734, 232483, 172, 4, 1, 0, 0, 0
564890, 219390, 0, 0, 0, 68, 2, 0
565543, 218200, 0, 0, 0, 19, 0, 3
559550, 219120, 0, 0, 0, 20, 2, 1
562300, 224300, 229, 3, 3, 0, 0, 0
565010, 222390, 21, 4, 4, 0, 0, 0
561810, 224830, 0, 0, 0, 22, 2, 1
559830, 226460, 106, 5, 2, 2, 0, 0
560672, 225590, 0, 0, 0, 0, 1, 2
563160, 227159, 0, 0, 0, 11, 2, 2
564420, 216610, 0, 0, 0, 89, 3, 0
565530, 228470, 55, 4, 3, 0, 0, 0
560330, 226290, 114, 4, 2, 0, 0, 0
559095, 221109, 0, 0, 2, 0, 0, 0
565528, 222353, 0, 0, 0, 0, 0, 1
559690, 212490, 0, 0, 0, 57, 1, 1
566453, 215516, 0, 0, 0, 17, 2, 2
570990, 226970, 0, 0, 0, 2, 5, 3
557091, 224629, 0, 0, 0, 0, 1, 1
554550, 216860, 0, 0, 0, 46, 1, 0
552070, 216350, 0, 0, 0, 4, 1, 1
540010, 207250, 1951, 1, 1, 0, 0, 0
539409, 204004, 35, 1, 0, 0, 0, 0
563010, 238100, 0, 0, 0, 35, 6, 2
565940, 239160, 18, 7, 5, 1, 0, 0
566151, 238233, 15, 6, 4, 0, 0, 0
564010, 232720, 0, 0, 0, 8, 4, 3
565030, 234110, 0, 0, 0, 9, 3, 5
570730, 233930, 0, 0, 0, 431, 6, 4
570790, 231430, 11, 2, 2, 0, 0, 0
568479, 232446, 59, 4, 3, 0, 0, 0
566290, 232560, 0, 1, 3, 2, 1, 1
569660, 229010, 0, 0, 0, 2, 1, 1
566560, 228490, 164, 3, 4, 0, 0, 0
567610, 230280, 94, 2, 3, 0, 0, 0
585950, 233470, 546, 13, 11, 0, 0, 0
589890, 233260, 0, 0, 0, 91, 14, 9
587906, 232491, 0, 0, 0, 1, 2, 5
588200, 232800, 3, 9, 7, 0, 0, 0
589910, 234260, 0, 0, 0, 3, 5, 5
587820, 233450, 26, 13, 7, 0, 0, 0
589750, 232280, 0, 0, 0, 5, 7, 7
586917, 230251, 0, 0, 0, 123, 12, 8
586530, 231305, 0, 0, 0, 0, 3, 6
580200, 231910, 419, 23, 11, 67, 0, 1
586900, 227790, 1054, 15, 11, 0, 0, 0
586365, 226909, 0, 0, 0, 9, 11, 5
585671, 227092, 0, 0, 0, 0, 0, 2
576410, 229720, 0, 0, 0, 12, 6, 3
577220, 230230, 0, 0, 0, 1, 1, 3
577653, 226786, 0, 0, 0, 89, 10, 3
587960, 237840, 0, 0, 0, 63, 17, 10
581310, 226230, 0, 0, 0, 297, 8, 9
581370, 232020, 0, 0, 0, 200, 14, 12
583090, 227400, 55, 12, 5, 0, 0, 0
586300, 238420, 0, 0, 2, 0, 0, 0
583200, 233750, 71, 14, 9, 0, 0, 0
578100, 230800, 45, 9, 3, 32, 1, 0
585460, 233304, 0, 0, 0, 0, 0, 3
585852, 233298, 2, 3, 8, 6, 1, 1
585100, 235930, 0, 0, 0, 27, 6, 13
584129, 235325, 16, 13, 17, 0, 0, 0
587460, 228440, 0, 2, 2, 22, 5, 4
587923, 231458, 0, 0, 0, 153, 11, 12
550980, 219010, 32, 1, 1, 0, 0, 0
552544, 219631, 0, 0, 0, 0, 1, 0
542350, 210690, 0, 0, 0, 68, 0, 1
564660, 217238, 0, 0, 0, 184, 2, 1
544921, 211008, 26, 0, 1, 2, 0, 0
600555, 218470, 1, 2, 3, 1, 0, 0
599760, 219430, 33, 7, 5, 0, 0, 0
598940, 233520, 0, 0, 0, 24, 5, 12
598910, 230940, 20, 15, 8, 13, 0, 1
608776, 218346, 0, 0, 0, 147, 4, 4
608950, 217710, 8, 5, 4, 0, 0, 0
601880, 219740, 1610, 6, 3, 759, 0, 0
600930, 229330, 0, 0, 0, 0, 7, 4
602220, 222870, 9, 9, 1, 0, 0, 0
603101, 224443, 0, 0, 0, 5, 6, 2
607340, 232440, 20, 8, 12, 35, 1, 2
606837, 231483, 6, 5, 6, 0, 0, 0
601980, 220550, 16, 7, 3, 113, 3, 0
604510, 215280, 658, 4, 3, 59, 0, 1
600580, 219630, 188, 4, 1, 0, 0, 0
598110, 233180, 0, 0, 0, 169, 12, 13
596310, 232510, 0, 0, 0, 59, 9, 12
597540, 232380, 0, 0, 0, 35, 15, 7
596120, 215110, 0, 0, 0, 0, 0, 1
594900, 217500, 238, 11, 7, 38, 0, 1
595150, 214880, 1404, 4, 4, 0, 0, 0
600280, 219570, 14, 3, 4, 0, 0, 0
600682, 215825, 0, 0, 0, 3, 3, 3
603580, 233050, 0, 0, 0, 73, 16, 14
597450, 219300, 0, 0, 0, 1, 7, 2
598110, 218020, 0, 0, 0, 3, 5, 1
598012, 220408, 10, 18, 13, 0, 0, 0
600640, 217270, 380, 7, 3, 0, 0, 0
595330, 213840, 0, 0, 0, 96, 5, 0
605320, 222450, 19, 5, 5, 0, 0, 0
604425, 221760, 0, 0, 0, 95, 9, 5
590610, 224880, 0, 0, 0, 9, 15, 11
593290, 226860, 1278, 14, 23, 6, 0, 0
600157, 229863, 264, 13, 6, 252, 2, 1
595880, 228690, 0, 0, 0, 193, 16, 10
591980, 228730, 100, 24, 13, 0, 0, 0
589240, 225600, 0, 0, 0, 0, 1, 5
589207, 225664, 24, 11, 8, 0, 0, 0
590980, 226110, 41, 12, 14, 0, 0, 0
592772, 217656, 9, 6, 3, 7, 0, 0
590650, 216740, 0, 0, 0, 0, 0, 1
596540, 233020, 0, 0, 0, 35, 11, 9
595490, 230140, 0, 0, 0, 2, 4, 4
589564, 223442, 9, 13, 10, 0, 0, 0
591360, 231340, 0, 0, 0, 254, 13, 10
590290, 232310, 40, 15, 4, 97, 3, 0
589980, 231130, 0, 0, 0, 10, 10, 6
589540, 231320, 0, 0, 0, 5, 5, 6
588520, 228410, 0, 0, 0, 36, 8, 9
590760, 230200, 0, 0, 0, 5, 10, 10
589130, 229550, 0, 0, 0, 0, 0, 1
590010, 230980, 5, 5, 8, 0, 0, 0
596010, 226080, 26, 19, 10, 0, 0, 0
594999, 227370, 0, 0, 0, 0, 1, 2
593260, 230510, 0, 0, 0, 3, 5, 7
594450, 232380, 0, 0, 0, 57, 17, 7
594680, 229940, 0, 0, 0, 0, 6, 5
593668, 231957, 0, 0, 0, 1, 1, 8
574790, 242820, 0, 0, 0, 0, 0, 9
578272, 241405, 24, 8, 20, 0, 0, 0
577820, 237130, 72, 9, 6, 39, 2, 0
578971, 236354, 0, 0, 0, 0, 0, 1
582360, 244970, 0, 0, 0, 11, 14, 12
581238, 238610, 4, 2, 11, 35, 5, 4
579210, 234470, 86, 7, 7, 0, 0, 0
579230, 233350, 0, 0, 0, 1, 3, 4
575430, 238680, 8, 7, 8, 33, 2, 1
573270, 239120, 0, 0, 0, 41, 6, 4
582710, 240390, 0, 0, 0, 82, 18, 22
578450, 232660, 0, 0, 0, 10, 6, 6
576480, 232070, 5, 3, 1, 83, 4, 6
578708, 232731, 0, 0, 0, 41, 7, 7
578710, 233290, 295, 8, 8, 0, 0, 0
570210, 239290, 0, 0, 0, 274, 5, 4
571020, 238990, 0, 0, 0, 25, 7, 8
569650, 240460, 0, 0, 0, 0, 0, 1
568890, 240250, 635, 11, 10, 7, 0, 0
571470, 236010, 0, 0, 0, 3, 5, 3
572690, 237150, 0, 0, 0, 44, 2, 6
574574, 237110, 0, 0, 0, 0, 0, 1
560541, 202637, 33, 1, 0, 1, 0, 0
559970, 204620, 0, 0, 0, 15, 1, 0
552920, 209520, 6, 1, 0, 0, 0, 0
553270, 207820, 0, 0, 0, 29, 1, 0
571060, 182490, 58, 2, 0, 178, 0, 0
566270, 184970, 0, 0, 0, 4, 1, 0
585340, 195020, 0, 0, 0, 57, 1, 0
585116, 194181, 14, 2, 0, 7, 0, 0
593694, 188713, 0, 0, 0, 99, 1, 0
580150, 194590, 0, 0, 0, 2, 0, 1
584560, 194340, 0, 0, 0, 15, 1, 0
579300, 194390, 0, 0, 0, 84, 1, 0
578380, 194390, 0, 0, 0, 58, 1, 0
575020, 222220, 34, 4, 2, 73, 1, 0
576004, 221042, 0, 0, 0, 1, 1, 0
574642, 220196, 0, 0, 0, 0, 2, 0
575611, 222770, 0, 0, 0, 21, 10, 2
573640, 231460, 0, 0, 0, 90, 6, 4
567340, 220710, 0, 0, 0, 71, 1, 4
569612, 221851, 0, 0, 0, 0, 1, 1
573664, 225828, 50, 6, 2, 3, 0, 0
571300, 222930, 0, 0, 0, 0, 0, 1
571853, 222095, 5, 3, 1, 37, 2, 0
571500, 230080, 0, 0, 0, 497, 4, 3
571372, 227466, 0, 0, 0, 24, 1, 4
578830, 224100, 0, 0, 0, 2, 4, 3
577990, 225150, 0, 0, 0, 119, 9, 4
580458, 225739, 0, 0, 0, 3, 2, 6
573786, 228169, 338, 10, 4, 0, 0, 0
572190, 229910, 469, 7, 3, 9, 0, 0
