501820, 234140, 0, 0, 0, 172, 0, 1
506220, 235500, 0, 0, 0, 38, 0, 3
508190, 234680, 0, 0, 0, 11, 0, 1
511280, 234910, 0, 0, 0, 0, 0, 1
505630, 232690, 0, 0, 0, 52, 0, 1
506490, 233590, 0, 0, 0, 6, 0, 2
512692, 238354, 0, 0, 0, 1, 1, 1
509590, 236230, 0, 0, 0, 592, 1, 0
512350, 231800, 403, 1, 0, 102, 0, 0
511650, 236230, 0, 0, 0, 21, 0, 1
510350, 232170, 73, 0, 2, 3, 0, 0
511800, 229650, 88, 0, 3, 0, 0, 0
503786, 233829, 0, 0, 0, 37, 1, 0
503850, 238700, 0, 0, 0, 21, 0, 1
508450, 238630, 0, 0, 0, 11, 0, 1
508730, 238500, 67, 0, 2, 0, 0, 0
508926, 237872, 24, 1, 0, 0, 0, 0
502870, 240100, 5, 0, 0, 42, 1, 1
506810, 237920, 0, 0, 0, 4, 0, 1
507335, 237450, 0, 0, 0, 3, 0, 1
505080, 238660, 0, 0, 0, 566, 0, 1
508622, 247460, 33, 0, 1, 23, 0, 0
511160, 247810, 743, 0, 2, 0, 0, 0
508560, 245980, 0, 0, 0, 104, 0, 1
511830, 243170, 0, 0, 0, 65, 0, 1
507630, 252567, 0, 0, 0, 26, 0, 2
509860, 251540, 3690, 0, 1, 0, 0, 0
508090, 256090, 0, 0, 0, 478, 0, 1
508880, 252799, 0, 0, 0, 6, 0, 1
495046, 250678, 962, 1, 1, 0, 0, 0
508660, 255390, 6, 0, 1, 12, 0, 0
508910, 256050, 0, 0, 0, 25, 1, 1
509840, 254740, 49, 1, 0, 0, 0, 0
508860, 256950, 40, 0, 0, 119, 0, 2
505760, 243380, 0, 0, 0, 82, 0, 1
506930, 243820, 0, 0, 0, 107, 0, 1
499483, 246146, 48, 0, 1, 0, 0, 0
511350, 252560, 29, 0, 2, 0, 0, 0
512020, 253050, 13, 0, 1, 63, 0, 0
511340, 249310, 433, 0, 4, 62, 0, 0
514210, 254280, 0, 0, 0, 42, 0, 2
514130, 255670, 0, 0, 0, 120, 0, 2
512390, 258380, 32, 1, 0, 84, 1, 0
515938, 257403, 0, 0, 0, 0, 1, 2
515978, 258038, 0, 0, 0, 0, 0, 1
516060, 257740, 31, 1, 3, 0, 0, 0
513090, 255770, 0, 0, 0, 6, 0, 2
515940, 256023, 0, 0, 0, 0, 0, 1
533025, 230536, 0, 0, 0, 25, 0, 5
521650, 243180, 1, 0, 1, 0, 0, 0
519988, 244586, 45, 0, 6, 1, 0, 0
520202, 246215, 0, 0, 0, 1, 0, 5
516254, 252739, 0, 0, 0, 2, 0, 1
504852, 236608, 0, 0, 0, 15, 0, 3
523300, 244250, 0, 0, 0, 14, 0, 2
524840, 242240, 0, 0, 0, 4, 1, 4
522813, 244299, 0, 0, 0, 4, 1, 2
519810, 252400, 0, 0, 0, 19, 0, 2
517490, 237200, 0, 0, 0, 697, 0, 6
516810, 237300, 0, 0, 0, 20, 1, 3
517465, 241215, 0, 0, 0, 9, 1, 3
519240, 240950, 1, 0, 3, 0, 0, 0
514141, 236894, 0, 0, 0, 4, 0, 2
515319, 250201, 0, 0, 0, 33, 0, 5
516787, 245533, 0, 0, 0, 9, 1, 7
514980, 247770, 0, 0, 0, 4, 0, 1
514750, 244289, 0, 0, 0, 0, 0, 1
